Date,City,Industrial_Waste,Vehicle_Waste,AQI,Air_Quality
2017-04-11,Hyderabad,75.6,430.34,192.0,Moderate
2017-04-12,Hyderabad,84.18,821.0999999999998,199.0,Moderate
2017-04-13,Hyderabad,84.35000000000001,305.6,173.0,Moderate
2017-04-14,Hyderabad,71.28,291.25,165.0,Moderate
2017-04-15,Hyderabad,64.06,280.25000000000006,152.0,Moderate
2017-04-16,Hyderabad,57.75,291.79,148.0,Moderate
2017-04-17,Hyderabad,67.12,384.73,173.0,
2017-04-18,Hyderabad,81.6,383.77,191.0,Moderate
2017-04-19,Hyderabad,61.73,290.1,166.0,Moderate
2017-04-20,Hyderabad,65.36999999999999,301.77,131.0,Moderate
2017-04-21,Hyderabad,65.52000000000001,277.25,136.0,Moderate
2017-04-22,Hyderabad,63.96000000000001,332.33,143.0,Moderate
2017-04-23,Hyderabad,62.86,361.2000000000001,156.0,Moderate
2017-04-24,Hyderabad,56.62,351.39,162.0,Moderate
2017-04-25,Hyderabad,65.8,340.17,156.0,Moderate
2017-04-26,Hyderabad,47.74,340.69,151.0,Moderate
2017-04-27,Hyderabad,73.95,369.25,171.0,Moderate
2017-04-28,Hyderabad,76.18,203.01,142.0,Moderate
2017-04-29,Hyderabad,71.83,206.28,127.0,Moderate
2017-04-30,Hyderabad,68.36,163.2,99.0,Satisfactory
2017-05-01,Hyderabad,57.87,161.34,99.0,Satisfactory
2017-05-02,Hyderabad,70.53000000000002,160.83,110.0,Moderate
2017-05-03,Hyderabad,59.43000000000001,197.53000000000003,118.0,Moderate
2017-05-04,Hyderabad,61.91,219.32,130.0,Moderate
2017-05-05,Hyderabad,74.55,211.4,138.0,Moderate
2017-05-06,Hyderabad,62.75,189.68000000000004,122.0,Moderate
2017-05-08,Hyderabad,73.75,150.93,131.0,Moderate
2017-05-09,Hyderabad,64.45,220.0,109.0,Moderate
2017-05-10,Hyderabad,99.35,237.57,165.0,Moderate
2017-05-11,Hyderabad,62.1,250.31,123.0,Moderate
2017-05-12,Hyderabad,58.95,189.95,86.0,Satisfactory
2017-05-13,Hyderabad,52.45,212.06,84.0,Satisfactory
2017-05-14,Hyderabad,50.78,223.7,107.0,Moderate
2017-05-15,Hyderabad,57.06,181.88000000000005,85.0,Satisfactory
2017-05-16,Hyderabad,48.53000000000001,222.26,98.0,Satisfactory
2017-05-17,Hyderabad,47.97,213.52,102.0,Moderate
2017-05-18,Hyderabad,45.2,312.28,118.0,Moderate
2017-05-19,Hyderabad,46.37,289.01000000000005,148.0,Moderate
2017-05-20,Hyderabad,49.0,273.19,126.0,Moderate
2017-05-21,Hyderabad,51.41,265.79,131.0,Moderate
2017-05-22,Hyderabad,54.690000000000005,252.27,115.0,Moderate
2017-05-23,Hyderabad,44.09,355.42999999999995,130.0,Moderate
2017-05-24,Hyderabad,41.96,367.6,156.0,Moderate
2017-05-25,Hyderabad,52.34,240.26,127.0,Moderate
2017-05-26,Hyderabad,53.260000000000005,266.08,119.0,Moderate
2017-05-27,Hyderabad,47.94,167.75,103.0,Moderate
2017-05-28,Hyderabad,60.24,181.73,93.0,Satisfactory
2017-05-29,Hyderabad,47.36,184.11,76.0,Satisfactory
2017-05-30,Hyderabad,48.010000000000005,186.93,82.0,Satisfactory
2017-05-31,Hyderabad,48.72,106.57,80.0,Satisfactory
2017-06-01,Hyderabad,50.60999999999999,98.92,79.0,Satisfactory
2017-06-02,Hyderabad,61.29,107.32,109.0,Moderate
2017-06-03,Hyderabad,56.03999999999999,105.85,103.0,Moderate
2017-06-04,Hyderabad,50.96999999999999,116.88,84.0,Satisfactory
2017-06-05,Hyderabad,61.36,126.26,106.0,Moderate
2017-06-06,Hyderabad,59.41,128.70000000000002,97.0,Satisfactory
2017-06-07,Hyderabad,52.58,78.46,74.0,Satisfactory
2017-06-08,Hyderabad,39.33,93.05,67.0,Satisfactory
2017-06-09,Hyderabad,41.14,109.43000000000002,69.0,Satisfactory
2017-06-10,Hyderabad,45.89,87.72999999999999,68.0,Satisfactory
2017-06-11,Hyderabad,30.56,72.68,61.0,Satisfactory
2017-06-12,Hyderabad,31.62,50.54,50.0,Good
2017-06-13,Hyderabad,48.12,67.42,63.0,Satisfactory
2017-06-14,Hyderabad,59.93999999999999,103.40000000000002,84.0,Satisfactory
2017-06-15,Hyderabad,53.64999999999999,84.97,75.0,Satisfactory
2017-06-16,Hyderabad,54.43000000000001,69.46,72.0,Satisfactory
2017-06-17,Hyderabad,57.67,86.28000000000002,94.0,Satisfactory
2017-06-18,Hyderabad,60.260000000000005,80.85000000000001,86.0,Satisfactory
2017-06-19,Hyderabad,44.98,61.17,82.0,Satisfactory
2017-06-20,Hyderabad,43.38999999999999,62.9,83.0,Satisfactory
2017-06-21,Hyderabad,48.91,71.83,70.0,Satisfactory
2017-06-22,Hyderabad,33.84,94.17,59.0,Satisfactory
2017-06-23,Hyderabad,36.53,87.12,67.0,Satisfactory
2017-06-24,Hyderabad,40.11999999999999,82.4,63.0,Satisfactory
2017-06-25,Hyderabad,41.400000000000006,81.31000000000002,60.0,Satisfactory
2017-06-26,Hyderabad,38.83,79.17,63.0,Satisfactory
2017-06-27,Hyderabad,37.42,76.84000000000002,53.0,Satisfactory
2017-06-28,Hyderabad,44.48,68.56,60.0,Satisfactory
2017-06-29,Hyderabad,38.36000000000001,79.67000000000002,62.0,Satisfactory
2017-06-30,Hyderabad,39.53,94.49000000000002,61.0,Satisfactory
2017-07-01,Hyderabad,36.870000000000005,85.10000000000001,63.0,Satisfactory
2017-07-02,Hyderabad,38.06,76.25999999999999,66.0,Satisfactory
2017-07-03,Hyderabad,40.19,97.11,66.0,Satisfactory
2017-07-04,Hyderabad,43.540000000000006,95.2,57.0,Satisfactory
2017-07-05,Hyderabad,45.09,77.49,58.0,Satisfactory
2017-07-06,Hyderabad,43.87,92.15,57.0,Satisfactory
2017-07-07,Hyderabad,40.31,94.83,63.0,Satisfactory
2017-07-08,Hyderabad,42.64999999999999,108.58000000000004,66.0,Satisfactory
2017-07-09,Hyderabad,41.38,98.86,61.0,Satisfactory
2017-07-10,Hyderabad,40.290000000000006,96.42,60.0,Satisfactory
2017-07-11,Hyderabad,38.98,115.59,60.0,Satisfactory
2017-07-12,Hyderabad,38.36000000000001,97.1,66.0,Satisfactory
2017-07-13,Hyderabad,37.07000000000001,89.5,58.0,Satisfactory
2017-07-14,Hyderabad,34.480000000000004,82.75,53.0,Satisfactory
2017-07-15,Hyderabad,36.8,112.13000000000002,74.0,Satisfactory
2017-07-16,Hyderabad,41.94,89.92,86.0,Satisfactory
2017-07-17,Hyderabad,41.04,81.82,93.0,Satisfactory
2017-07-18,Hyderabad,29.94,52.690000000000005,47.0,Good
2017-07-19,Hyderabad,28.93,48.120000000000005,46.0,Good
2017-07-20,Hyderabad,29.94,47.17,48.0,Good
2017-07-21,Hyderabad,33.650000000000006,69.19000000000001,50.0,Good
2017-07-22,Hyderabad,35.1,88.36999999999999,55.0,Satisfactory
2017-07-23,Hyderabad,34.8,108.45,71.0,Satisfactory
2017-07-24,Hyderabad,35.22,98.18,65.0,Satisfactory
2017-07-25,Hyderabad,31.67,103.11,55.0,Satisfactory
2017-07-26,Hyderabad,35.67,108.88,62.0,Satisfactory
2017-07-27,Hyderabad,36.25000000000001,93.93,60.0,Satisfactory
2017-07-28,Hyderabad,32.040000000000006,90.84,56.0,Satisfactory
2017-07-29,Hyderabad,36.31,98.93999999999998,55.0,Satisfactory
2017-07-30,Hyderabad,38.99,117.52,63.0,Satisfactory
2017-07-31,Hyderabad,42.72999999999999,116.75,69.0,Satisfactory
2017-08-01,Hyderabad,40.45,103.77,60.0,Satisfactory
2017-08-02,Hyderabad,40.09,102.48,61.0,Satisfactory
2017-08-03,Hyderabad,29.74,75.27,51.0,Satisfactory
2017-08-04,Hyderabad,32.77,101.42,49.0,Good
2017-08-05,Hyderabad,38.46,,67.0,Satisfactory
2017-08-06,Hyderabad,46.35,152.99999999999997,75.0,Satisfactory
2017-08-07,Hyderabad,39.05,156.66000000000005,90.0,Satisfactory
2017-08-08,Hyderabad,44.81,142.64,83.0,Satisfactory
2017-08-09,Hyderabad,39.27,104.83,80.0,Satisfactory
2017-08-10,Hyderabad,32.14,80.38,71.0,Satisfactory
2017-08-11,Hyderabad,43.8,106.5,65.0,Satisfactory
2017-08-12,Hyderabad,40.07000000000001,89.91000000000001,67.0,Satisfactory
2017-08-13,Hyderabad,34.11,96.29,55.0,Satisfactory
2017-08-14,Hyderabad,41.67,98.55,60.0,Satisfactory
2017-08-15,Hyderabad,39.97,95.7,58.0,Satisfactory
2017-08-16,Hyderabad,40.76,108.78000000000002,63.0,Satisfactory
2017-08-17,Hyderabad,41.6,134.26999999999998,70.0,Satisfactory
2017-08-18,Hyderabad,38.4,144.22000000000003,85.0,Satisfactory
2017-08-19,Hyderabad,38.38,84.28,65.0,Satisfactory
2017-08-20,Hyderabad,42.17,43.46,59.0,Satisfactory
2017-08-21,Hyderabad,44.440000000000005,63.45,62.0,Satisfactory
2017-08-22,Hyderabad,40.21,87.98,60.0,Satisfactory
2017-08-23,Hyderabad,40.900000000000006,107.53,62.0,Satisfactory
2017-08-24,Hyderabad,40.75,121.11,72.0,Satisfactory
2017-08-25,Hyderabad,40.13999999999999,80.0,72.0,Satisfactory
2017-08-26,Hyderabad,38.4,66.66000000000001,55.0,Satisfactory
2017-08-27,Hyderabad,39.08,66.24,52.0,Satisfactory
2017-08-28,Hyderabad,37.52,49.49000000000001,56.0,Satisfactory
2017-08-29,Hyderabad,40.94,46.94,56.0,Satisfactory
2017-08-30,Hyderabad,38.26,74.45,56.0,Satisfactory
2017-08-31,Hyderabad,46.41,100.21,60.0,Satisfactory
2017-09-01,Hyderabad,48.28,120.71,71.0,Satisfactory
2017-09-02,Hyderabad,59.59,145.69,87.0,Satisfactory
2017-09-03,Hyderabad,41.7,84.36,64.0,Satisfactory
2017-09-04,Hyderabad,42.24,105.2,59.0,Satisfactory
2017-09-05,Hyderabad,51.34,117.24,79.0,Satisfactory
2017-09-06,Hyderabad,35.42,144.12,86.0,Satisfactory
2017-09-07,Hyderabad,46.05,172.24,82.0,Satisfactory
2017-09-08,Hyderabad,48.82,134.83999999999995,74.0,Satisfactory
2017-09-09,Hyderabad,48.96,125.71,72.0,Satisfactory
2017-09-10,Hyderabad,36.99,95.91,60.0,Satisfactory
2017-09-11,Hyderabad,38.37,80.04,51.0,Satisfactory
2017-09-12,Hyderabad,39.39,72.91999999999999,55.0,Satisfactory
2017-09-13,Hyderabad,40.58,93.05,55.0,Satisfactory
2017-09-14,Hyderabad,42.9,64.44999999999999,60.0,Satisfactory
2017-09-15,Hyderabad,46.19,74.87,56.0,Satisfactory
2017-09-16,Hyderabad,50.04,61.48,56.0,Satisfactory
2017-09-17,Hyderabad,35.97,73.63000000000001,39.0,Good
2017-09-18,Hyderabad,39.35,51.53,53.0,Satisfactory
2017-09-19,Hyderabad,43.73000000000001,55.67999999999999,54.0,Satisfactory
2017-09-20,Hyderabad,47.55,60.83999999999999,57.0,Satisfactory
2017-09-21,Hyderabad,42.07,71.42,59.0,Satisfactory
2017-09-22,Hyderabad,42.24999999999999,91.28,58.0,Satisfactory
2017-09-23,Hyderabad,40.7,137.92,54.0,Satisfactory
2017-09-24,Hyderabad,43.99,205.31,95.0,Satisfactory
2017-09-25,Hyderabad,38.6,175.63999999999996,99.0,Satisfactory
2017-09-26,Hyderabad,41.3,197.19,80.0,Satisfactory
2017-09-27,Hyderabad,42.02,215.48,107.0,Moderate
2017-09-28,Hyderabad,36.98,172.49999999999997,98.0,Satisfactory
2017-09-29,Hyderabad,39.61,145.19,74.0,Satisfactory
2017-09-30,Hyderabad,42.18,146.75,70.0,Satisfactory
2017-10-01,Hyderabad,39.85999999999999,108.51,110.0,Moderate
2017-10-03,Hyderabad,50.65,111.33,53.0,Satisfactory
2017-10-04,Hyderabad,67.72,189.59,102.0,Moderate
2017-10-05,Hyderabad,79.22999999999999,209.47,164.0,Moderate
2017-10-06,Hyderabad,50.510000000000005,131.9,102.0,Moderate
2017-10-07,Hyderabad,66.92,137.18,94.0,Satisfactory
2017-10-08,Hyderabad,64.97999999999999,127.61,100.0,Satisfactory
2017-10-09,Hyderabad,52.97,108.89999999999998,111.0,Moderate
2017-10-10,Hyderabad,83.42999999999999,139.54000000000002,103.0,Moderate
2017-10-11,Hyderabad,54.25,125.14,113.0,Moderate
2017-10-12,Hyderabad,67.4,165.91,102.0,Moderate
2017-10-13,Hyderabad,83.66999999999999,99.84000000000002,147.0,Moderate
2017-10-14,Hyderabad,67.26,145.85,123.0,Moderate
2017-10-15,Hyderabad,63.31,152.98,97.0,Satisfactory
2017-10-17,Hyderabad,81.18999999999998,275.21,154.0,Moderate
2017-10-18,Hyderabad,75.76,274.46,150.0,Moderate
2017-10-19,Hyderabad,80.67,282.21,151.0,Moderate
2017-10-20,Hyderabad,87.82,234.07,247.0,Poor
2017-10-21,Hyderabad,93.23,215.53,141.0,Moderate
2017-10-22,Hyderabad,71.88,202.18,121.0,Moderate
2017-10-23,Hyderabad,64.95,184.32,113.0,Moderate
2017-10-24,Hyderabad,46.88999999999999,210.41,111.0,Moderate
2017-10-29,Hyderabad,68.13000000000001,276.54,145.0,Moderate
2017-10-31,Hyderabad,119.75,308.0,128.0,Moderate
2017-11-01,Hyderabad,132.22,330.22,150.0,Moderate
2017-11-02,Hyderabad,121.27,301.97,156.0,Moderate
2017-11-03,Hyderabad,115.57,286.44000000000005,158.0,Moderate
2017-11-04,Hyderabad,98.2,233.70000000000005,114.0,Moderate
2017-11-05,Hyderabad,95.04,174.74,91.0,Satisfactory
2017-11-06,Hyderabad,93.39,183.96,80.0,Satisfactory
2017-11-07,Hyderabad,100.89,219.37,94.0,Satisfactory
2017-11-08,Hyderabad,118.42,212.22,105.0,Moderate
2017-11-09,Hyderabad,114.1,212.64,95.0,Satisfactory
2017-11-10,Hyderabad,115.48,215.58,100.0,Satisfactory
2017-11-11,Hyderabad,133.38,275.21000000000004,123.0,Moderate
2017-11-12,Hyderabad,118.7,265.0,123.0,Moderate
2017-11-13,Hyderabad,120.11,255.21000000000004,111.0,Moderate
2017-11-14,Hyderabad,107.65,275.14,111.0,Moderate
2017-11-15,Hyderabad,94.23,244.14,104.0,Moderate
2017-11-16,Hyderabad,85.33,219.75,92.0,Satisfactory
2017-11-17,Hyderabad,85.0,203.71000000000004,82.0,Satisfactory
2017-11-18,Hyderabad,73.94,219.8,106.0,Moderate
2017-11-19,Hyderabad,83.89,199.41,112.0,Moderate
2017-11-20,Hyderabad,103.56,217.89,86.0,Satisfactory
2017-11-21,Hyderabad,82.44,227.23,106.0,Moderate
2017-11-22,Hyderabad,83.62,191.34,102.0,Moderate
2017-11-23,Hyderabad,79.6,277.89,133.0,Moderate
2017-11-24,Hyderabad,93.47999999999998,279.53,149.0,Moderate
2017-11-25,Hyderabad,103.48999999999998,287.86,140.0,Moderate
2017-11-26,Hyderabad,81.38,333.24999999999994,147.0,Moderate
2017-11-27,Hyderabad,99.55,332.08000000000004,166.0,Moderate
2017-11-28,Hyderabad,116.78000000000002,351.98,171.0,Moderate
2017-11-29,Hyderabad,106.5,285.53000000000003,164.0,Moderate
2017-11-30,Hyderabad,93.15,284.76000000000005,140.0,Moderate
2017-12-01,Hyderabad,94.0,288.39,139.0,Moderate
2017-12-02,Hyderabad,100.44,276.18,135.0,Moderate
2017-12-03,Hyderabad,91.04,281.76,140.0,Moderate
2017-12-04,Hyderabad,94.64,273.15,144.0,Moderate
2017-12-05,Hyderabad,85.92999999999999,225.4,128.0,Moderate
2017-12-06,Hyderabad,75.74,208.4,100.0,Satisfactory
2017-12-07,Hyderabad,93.82,288.47,122.0,Moderate
2017-12-08,Hyderabad,112.82,309.16,145.0,Moderate
2017-12-09,Hyderabad,109.51,295.89,142.0,Moderate
2017-12-10,Hyderabad,92.31,235.34,120.0,Moderate
2017-12-11,Hyderabad,102.73,276.1,117.0,Moderate
2017-12-12,Hyderabad,115.78000000000002,341.42,144.0,Moderate
2017-12-13,Hyderabad,88.72,318.2,143.0,Moderate
2017-12-14,Hyderabad,76.09,271.28000000000003,132.0,Moderate
2017-12-15,Hyderabad,69.08,272.98999999999995,126.0,Moderate
2017-12-16,Hyderabad,76.86,303.74,133.0,Moderate
2017-12-17,Hyderabad,93.6,318.25,136.0,Moderate
2017-12-18,Hyderabad,105.04000000000002,298.72,140.0,Moderate
2017-12-19,Hyderabad,95.43,295.18,138.0,Moderate
2017-12-20,Hyderabad,114.7,391.32,151.0,Moderate
2017-12-21,Hyderabad,112.39,382.4799999999999,164.0,Moderate
2017-12-22,Hyderabad,119.23,468.19,195.0,Moderate
2017-12-23,Hyderabad,107.64,397.29,180.0,Moderate
2017-12-24,Hyderabad,89.11,377.58,169.0,Moderate
2017-12-25,Hyderabad,77.35,348.6,163.0,Moderate
2017-12-26,Hyderabad,111.46,349.06,164.0,Moderate
2017-12-27,Hyderabad,94.51,306.32000000000005,136.0,Moderate
2017-12-28,Hyderabad,92.31,336.17999999999995,132.0,Moderate
2017-12-29,Hyderabad,90.82,409.32,184.0,Moderate
2017-12-30,Hyderabad,82.78,346.64000000000004,156.0,Moderate
2017-12-31,Hyderabad,80.78999999999999,333.69,138.0,Moderate
2018-01-01,Hyderabad,79.24999999999999,305.41,122.0,Moderate
2018-01-02,Hyderabad,83.72999999999999,316.73,126.0,Moderate
2018-01-03,Hyderabad,92.45,332.4999999999999,163.0,Moderate
2018-01-04,Hyderabad,113.56000000000002,383.09,174.0,Moderate
2018-01-05,Hyderabad,98.5,378.9700000000001,164.0,Moderate
2018-01-06,Hyderabad,98.42,361.4500000000001,158.0,Moderate
2018-01-07,Hyderabad,90.64,340.87,146.0,Moderate
2018-01-08,Hyderabad,79.67,326.84000000000003,146.0,Moderate
2018-01-09,Hyderabad,85.35,355.51,160.0,Moderate
2018-01-10,Hyderabad,88.60000000000001,349.93999999999994,165.0,Moderate
2018-01-11,Hyderabad,106.78,367.7600000000001,160.0,Moderate
2018-01-12,Hyderabad,107.7,380.64,155.0,Moderate
2018-01-13,Hyderabad,108.78000000000002,365.89,150.0,Moderate
2018-01-14,Hyderabad,96.15,346.69000000000005,140.0,Moderate
2018-01-15,Hyderabad,71.13000000000001,275.44,143.0,Moderate
2018-01-16,Hyderabad,94.88,287.95000000000005,132.0,Moderate
2018-01-17,Hyderabad,81.94,294.98,125.0,Moderate
2018-01-18,Hyderabad,92.99,339.56,129.0,Moderate
2018-01-19,Hyderabad,99.87,329.0899999999999,129.0,Moderate
2018-01-20,Hyderabad,123.23999999999998,351.76,131.0,Moderate
2018-01-21,Hyderabad,94.6,340.55000000000007,133.0,Moderate
2018-01-22,Hyderabad,85.62,328.70000000000005,142.0,Moderate
2018-01-23,Hyderabad,73.89999999999999,276.86999999999995,125.0,Moderate
2018-01-24,Hyderabad,74.14999999999999,297.04,121.0,Moderate
2018-01-25,Hyderabad,106.14,353.87999999999994,139.0,Moderate
2018-01-26,Hyderabad,119.25,350.02000000000004,146.0,Moderate
2018-01-27,Hyderabad,106.61,351.79,167.0,Moderate
2018-01-28,Hyderabad,85.52,326.27,138.0,Moderate
2018-01-29,Hyderabad,82.62,321.86,140.0,Moderate
2018-01-30,Hyderabad,107.64,326.18000000000006,137.0,Moderate
2018-01-31,Hyderabad,118.65,335.28,130.0,Moderate
2018-02-01,Hyderabad,107.25,371.35,129.0,Moderate
2018-02-02,Hyderabad,110.2,333.45,125.0,Moderate
2018-02-03,Hyderabad,105.2,273.64000000000004,114.0,Moderate
2018-02-04,Hyderabad,89.92,240.28,104.0,Moderate
2018-02-05,Hyderabad,73.41,258.96000000000004,111.0,Moderate
2018-02-06,Hyderabad,98.43,310.35,111.0,Moderate
2018-02-07,Hyderabad,102.39,369.08,125.0,Moderate
2018-02-08,Hyderabad,70.61,297.71000000000004,114.0,Moderate
2018-02-09,Hyderabad,72.9,311.92,108.0,Moderate
2018-02-10,Hyderabad,64.97,302.84,113.0,Moderate
2018-02-11,Hyderabad,50.52000000000001,218.26,100.0,Satisfactory
2018-02-12,Hyderabad,50.43,206.61000000000004,102.0,Moderate
2018-02-13,Hyderabad,57.690000000000005,238.09,94.0,Satisfactory
2018-02-14,Hyderabad,68.35,259.49,100.0,Satisfactory
2018-02-15,Hyderabad,77.49000000000001,281.55,113.0,Moderate
2018-02-16,Hyderabad,79.94000000000001,283.53000000000003,110.0,Moderate
2018-02-17,Hyderabad,88.31,302.69,108.0,Moderate
2018-02-18,Hyderabad,82.82,312.79999999999995,116.0,Moderate
2018-02-19,Hyderabad,70.02000000000001,,111.0,Moderate
2018-02-20,Hyderabad,70.77,241.99,103.0,Moderate
2018-02-21,Hyderabad,74.41000000000001,274.98,107.0,Moderate
2018-02-22,Hyderabad,68.44,292.6,114.0,Moderate
2018-02-23,Hyderabad,71.49,286.05,123.0,Moderate
2018-02-24,Hyderabad,61.85,249.64,106.0,Moderate
2018-02-25,Hyderabad,52.080000000000005,261.82,104.0,Moderate
2018-02-26,Hyderabad,73.63,338.0799999999999,118.0,Moderate
2018-02-27,Hyderabad,81.6,343.06000000000006,134.0,Moderate
2018-02-28,Hyderabad,84.10000000000001,370.99,129.0,Moderate
2018-03-01,Hyderabad,74.43,329.97,124.0,Moderate
2018-03-02,Hyderabad,71.77999999999999,299.48999999999995,118.0,Moderate
2018-03-03,Hyderabad,73.6,274.4,119.0,Moderate
2018-03-04,Hyderabad,72.37,282.49,122.0,Moderate
2018-03-05,Hyderabad,67.3,258.36,114.0,Moderate
2018-03-06,Hyderabad,76.24000000000001,239.35,106.0,Moderate
2018-03-07,Hyderabad,70.83,250.23,108.0,Moderate
2018-03-08,Hyderabad,64.02,280.32,107.0,Moderate
2018-03-09,Hyderabad,61.13,289.28,118.0,Moderate
2018-03-10,Hyderabad,69.35000000000001,308.95000000000005,122.0,Moderate
2018-03-11,Hyderabad,70.66999999999999,240.23,124.0,Moderate
2018-03-12,Hyderabad,56.650000000000006,221.6,95.0,Satisfactory
2018-03-13,Hyderabad,56.95,218.33,88.0,Satisfactory
2018-03-14,Hyderabad,69.42,247.26,103.0,Moderate
2018-03-15,Hyderabad,63.81,235.42000000000004,96.0,Satisfactory
2018-03-16,Hyderabad,73.75,286.72,115.0,Moderate
2018-03-17,Hyderabad,60.53,208.52,105.0,Moderate
2018-03-18,Hyderabad,47.39000000000001,190.85,80.0,Satisfactory
2018-03-19,Hyderabad,62.44999999999999,229.13,93.0,Satisfactory
2018-03-20,Hyderabad,62.11,261.88,103.0,Moderate
2018-03-21,Hyderabad,68.98,274.7,108.0,Moderate
2018-03-22,Hyderabad,63.14,316.48,126.0,Moderate
2018-03-23,Hyderabad,78.94,340.76,128.0,Moderate
2018-03-24,Hyderabad,81.06,354.65,131.0,Moderate
2018-03-25,Hyderabad,69.12,333.51000000000005,135.0,Moderate
2018-03-26,Hyderabad,62.30999999999999,276.45,126.0,Moderate
2018-03-27,Hyderabad,72.86,278.57,123.0,Moderate
2018-03-28,Hyderabad,70.69,251.99,116.0,Moderate
2018-03-29,Hyderabad,73.53999999999999,301.1000000000001,122.0,Moderate
2018-03-30,Hyderabad,64.76,256.67,120.0,Moderate
2018-03-31,Hyderabad,66.17999999999999,249.93,110.0,Moderate
2018-04-01,Hyderabad,60.09,204.78,103.0,Moderate
2018-04-02,Hyderabad,57.760000000000005,201.58,84.0,Satisfactory
2018-04-03,Hyderabad,60.49,236.18,99.0,Satisfactory
2018-04-04,Hyderabad,62.9,220.46,101.0,Moderate
2018-04-05,Hyderabad,55.13,206.8,92.0,Satisfactory
2018-04-06,Hyderabad,61.09,239.14,98.0,Satisfactory
2018-04-07,Hyderabad,68.97,229.06,93.0,Satisfactory
2018-04-08,Hyderabad,56.49,177.29,85.0,Satisfactory
2018-04-09,Hyderabad,60.91,233.96,95.0,Satisfactory
2018-04-10,Hyderabad,54.040000000000006,221.47,98.0,Satisfactory
2018-04-11,Hyderabad,45.04,173.19,88.0,Satisfactory
2018-04-12,Hyderabad,54.87,204.83,83.0,Satisfactory
2018-04-13,Hyderabad,51.15999999999999,165.95999999999998,83.0,Satisfactory
2018-04-14,Hyderabad,48.73,148.45999999999998,79.0,Satisfactory
2018-04-15,Hyderabad,39.77,165.49000000000004,73.0,Satisfactory
2018-04-16,Hyderabad,60.440000000000005,253.01,100.0,Satisfactory
2018-04-17,Hyderabad,55.47,206.37,99.0,Satisfactory
2018-04-18,Hyderabad,65.49999999999999,210.48,93.0,Satisfactory
2018-04-19,Hyderabad,61.24,264.99,108.0,Moderate
2018-04-20,Hyderabad,61.86,273.14000000000004,117.0,Moderate
2018-04-21,Hyderabad,63.83,312.55999999999995,122.0,Moderate
2018-04-22,Hyderabad,60.29,239.22,117.0,Moderate
2018-04-23,Hyderabad,59.61,176.81,90.0,Satisfactory
2018-04-24,Hyderabad,65.93,203.24,90.0,Satisfactory
2018-04-25,Hyderabad,63.74,188.36,104.0,Moderate
2018-04-26,Hyderabad,66.33,205.22,94.0,Satisfactory
2018-04-27,Hyderabad,69.78,214.37,101.0,Moderate
2018-04-28,Hyderabad,56.71,190.13,94.0,Satisfactory
2018-04-29,Hyderabad,65.72000000000001,204.73,102.0,Moderate
2018-04-30,Hyderabad,64.27000000000001,243.12,103.0,Moderate
2018-05-01,Hyderabad,63.49,247.27000000000004,116.0,Moderate
2018-05-02,Hyderabad,60.27000000000001,203.57,101.0,Moderate
2018-05-03,Hyderabad,59.42,181.0,98.0,Satisfactory
2018-05-04,Hyderabad,63.31,138.03,81.0,Satisfactory
2018-05-05,Hyderabad,62.26,160.56,74.0,Satisfactory
2018-05-06,Hyderabad,56.95,174.90000000000003,83.0,Satisfactory
2018-05-07,Hyderabad,63.63999999999999,188.57000000000005,93.0,Satisfactory
2018-05-08,Hyderabad,67.07,246.87,111.0,Moderate
2018-05-09,Hyderabad,58.34,226.17999999999995,112.0,Moderate
2018-05-10,Hyderabad,57.99000000000001,179.17999999999998,101.0,Moderate
2018-05-11,Hyderabad,65.05,180.19,95.0,Satisfactory
2018-05-12,Hyderabad,60.93,179.69999999999996,96.0,Satisfactory
2018-05-13,Hyderabad,72.06000000000002,175.67000000000002,101.0,Moderate
2018-05-14,Hyderabad,65.58,155.20999999999998,100.0,Satisfactory
2018-05-15,Hyderabad,60.27,126.12000000000002,87.0,Satisfactory
2018-05-16,Hyderabad,61.67,203.36,85.0,Satisfactory
